line_key,order_key,product_key,quantity,unit_price,discount_pct,line_total_usd
LINE-0002666,ORD-001081,PROD-000216,1,34.27,0.15,29.13
LINE-0002667,ORD-001082,PROD-000418,2,110.42,0.2,176.67
LINE-0002668,ORD-001082,PROD-000496,2,46.38,0.0,92.76
LINE-0002670,ORD-001083,PROD-000229,1,43.74,0.25,32.8
LINE-0002671,ORD-001083,PROD-000550,1,116.36,0.0,116.36
LINE-0002672,ORD-001084,PROD-000031,2,836.35,0.2,1338.16
LINE-0002673,ORD-001084,PROD-000276,2,210.53,0.05,400.01
LINE-0002674,ORD-001084,PROD-000538,2,61.93,0.0,123.86
LINE-0002675,ORD-001084,PROD-000544,1,163.69,0.0,163.69
LINE-0002676,ORD-001085,PROD-000387,1,76.84,0.0,76.84
LINE-0002677,ORD-001085,PROD-000246,1,89.32,0.15,75.92
LINE-0002678,ORD-001085,PROD-000272,1,23.3,0.0,23.3
LINE-0002680,ORD-001086,PROD-000209,1,140.44,0.0,140.44
LINE-0002681,ORD-001087,PROD-000469,1,103.87,0.0,103.87
LINE-0002682,ORD-001087,PROD-000447,1,17.81,0.15,15.14
LINE-0002683,ORD-001087,PROD-000270,1,67.77,0.05,64.38
LINE-0002684,ORD-001088,PROD-000429,2,49.57,0.25,74.36
LINE-0002685,ORD-001088,PROD-000470,1,59.9,0.25,44.92
LINE-0002686,ORD-001088,PROD-000060,4,1157.62,0.25,3472.86
LINE-0002687,ORD-001089,PROD-000360,3,22.51,0.2,54.02
LINE-0002688,ORD-001089,PROD-000266,3,185.8,0.0,557.4
LINE-0002689,ORD-001089,PROD-000166,2,325.83,0.0,651.66
LINE-0002691,ORD-001090,PROD-000272,2,23.3,0.0,46.6
LINE-0002692,ORD-001091,PROD-000220,1,88.57,0.05,84.14
LINE-0002693,ORD-001091,PROD-000420,1,98.87,0.0,98.87
LINE-0002694,ORD-001091,PROD-000136,2,53.41,0.0,106.82
LINE-0002695,ORD-001091,PROD-000475,1,120.5,0.0,120.5
LINE-0002696,ORD-001092,PROD-000154,1,58.39,0.0,58.39
LINE-0002697,ORD-001092,PROD-000502,3,63.88,0.0,191.64
LINE-0002698,ORD-001093,PROD-000484,1,162.48,0.15,138.11
LINE-0002699,ORD-001094,PROD-000444,1,80.65,0.2,64.52
LINE-0002700,ORD-001094,PROD-000126,2,487.86,0.0,975.72
LINE-0002701,ORD-001094,PROD-000512,1,155.91,0.0,155.91
LINE-0002702,ORD-001094,PROD-000112,3,330.17,0.1,891.46
LINE-0002703,ORD-001095,PROD-000388,1,75.03,0.1,67.53
LINE-0002704,ORD-001095,PROD-000119,3,96.14,0.1,259.58
LINE-0002705,ORD-001096,PROD-000244,2,209.59,0.0,419.18
LINE-0002707,ORD-001096,PROD-000391,1,46.23,0.0,46.23
LINE-0002708,ORD-001096,PROD-000184,1,119.18,0.05,113.22
LINE-0002709,ORD-001097,PROD-000196,1,58.68,0.0,58.68
LINE-0002710,ORD-001097,PROD-000031,1,836.35,0.2,669.08
LINE-0002711,ORD-001098,PROD-000100,5,581.54,0.1,2616.93
LINE-0002712,ORD-001099,PROD-000415,1,103.9,0.25,77.93
LINE-0002713,ORD-001099,PROD-000283,3,87.19,0.0,261.57
LINE-0002714,ORD-001100,PROD-000440,1,11.44,0.0,11.44
LINE-0002715,ORD-001101,PROD-000470,5,59.9,0.25,224.62
LINE-0002716,ORD-001102,PROD-000227,1,19.5,0.0,19.5
LINE-0002717,ORD-001103,PROD-000203,1,332.86,0.0,332.86
LINE-0002719,ORD-001103,PROD-000041,1,1349.37,0.1,1214.43
LINE-0002720,ORD-001103,PROD-000358,3,58.49,0.05,166.7
LINE-0002721,ORD-001104,PROD-000194,1,288.97,0.25,216.73
LINE-0002722,ORD-001104,PROD-000431,1,68.89,0.0,68.89
LINE-0002723,ORD-001105,PROD-000294,1,49.9,0.0,49.9
LINE-0002724,ORD-001105,PROD-000393,2,20.09,0.25,30.14
LINE-0002725,ORD-001105,PROD-000235,1,247.2,0.0,247.2
LINE-0002726,ORD-001106,PROD-000462,1,50.97,0.0,50.97
LINE-0002727,ORD-001106,PROD-000451,1,39.64,0.05,37.66
LINE-0002728,ORD-001106,PROD-000253,1,40.42,0.0,40.42
LINE-0002729,ORD-001107,PROD-000340,1,14.72,0.15,12.51
LINE-0002730,ORD-001107,PROD-000273,4,176.37,0.15,599.66
LINE-0002731,ORD-001107,PROD-000064,1,177.73,0.0,177.73
LINE-0002732,ORD-001107,PROD-000164,2,334.26,0.05,635.09
LINE-0002733,ORD-001108,PROD-000133,1,386.44,0.0,386.44
LINE-0002734,ORD-001108,PROD-000482,1,29.45,0.25,22.09
LINE-0002736,ORD-001109,PROD-000167,1,469.82,0.2,375.86
LINE-0002737,ORD-001110,PROD-000364,1,17.2,0.1,15.48
LINE-0002738,ORD-001110,PROD-000049,1,102.74,0.2,82.19
LINE-0002739,ORD-001111,PROD-000131,1,162.22,0.2,129.78
LINE-0002740,ORD-001112,PROD-000472,5,155.29,0.25,582.34
LINE-0002741,ORD-001112,PROD-000412,1,12.55,0.0,12.55
LINE-0002742,ORD-001112,PROD-000347,1,27.56,0.1,24.8
LINE-0002743,ORD-001112,PROD-000179,1,467.75,0.15,397.59
LINE-0002746,ORD-001114,PROD-000001,1,487.03,0.0,487.03
LINE-0002747,ORD-001114,PROD-000526,2,15.1,0.2,24.16
LINE-0002748,ORD-001114,PROD-000453,1,161.91,0.25,121.43
LINE-0002749,ORD-001114,PROD-000316,1,163.58,0.15,139.04
LINE-0002750,ORD-001115,PROD-000023,4,739.06,0.0,2956.24
LINE-0002751,ORD-001115,PROD-000177,1,355.73,0.0,355.73
LINE-0002752,ORD-001115,PROD-000046,2,187.73,0.0,375.46
LINE-0002753,ORD-001115,PROD-000011,1,917.71,0.0,917.71
LINE-0002756,ORD-001117,PROD-000294,1,49.9,0.1,44.91
LINE-0002758,ORD-001119,PROD-000364,1,17.2,0.05,16.34
LINE-0002759,ORD-001119,PROD-000202,1,215.58,0.05,204.8
LINE-0002762,ORD-001121,PROD-000042,2,620.64,0.0,1241.28
LINE-0002766,ORD-001123,PROD-000344,2,95.85,0.2,153.36
LINE-0002767,ORD-001123,PROD-000035,1,680.4,0.1,612.36
LINE-0002768,ORD-001123,PROD-000237,1,196.84,0.05,187.0
LINE-0002769,ORD-001124,PROD-000257,2,159.69,0.0,319.38
LINE-0002770,ORD-001124,PROD-000202,3,215.58,0.1,582.07
LINE-0002771,ORD-001125,PROD-000411,1,88.89,0.2,71.11
LINE-0002772,ORD-001125,PROD-000171,1,403.48,0.0,403.48
LINE-0002774,ORD-001127,PROD-000128,1,321.05,0.1,288.94
LINE-0002775,ORD-001127,PROD-000132,3,274.51,0.1,741.18
LINE-0002776,ORD-001128,PROD-000169,1,355.13,0.0,355.13
LINE-0002777,ORD-001129,PROD-000349,2,42.44,0.0,84.88
LINE-0002778,ORD-001129,PROD-000410,2,111.99,0.0,223.98
LINE-0002780,ORD-001129,PROD-000140,1,24.4,0.05,23.18
LINE-0002781,ORD-001130,PROD-000419,4,90.41,0.25,271.23
LINE-0002782,ORD-001130,PROD-000207,2,351.48,0.1,632.66
LINE-0002784,ORD-001130,PROD-000501,1,115.85,0.1,104.26
LINE-0002785,ORD-001131,PROD-000069,1,1054.97,0.2,843.98
LINE-0002786,ORD-001131,PROD-000016,2,139.07,0.0,278.14
LINE-0002787,ORD-001132,PROD-000098,1,68.18,0.15,57.95
LINE-0002788,ORD-001132,PROD-000213,1,156.85,0.0,156.85
LINE-0002789,ORD-001132,PROD-000466,2,87.79,0.0,175.58
LINE-0002790,ORD-001133,PROD-000413,2,60.66,0.0,121.32
LINE-0002791,ORD-001133,PROD-000465,1,109.8,0.05,104.31
LINE-0002792,ORD-001134,PROD-000502,1,63.88,0.15,54.3
LINE-0002793,ORD-001135,PROD-000418,1,110.42,0.2,88.34
LINE-0002794,ORD-001135,PROD-000134,4,196.21,0.1,706.36
LINE-0002795,ORD-001136,PROD-000334,5,67.08,0.1,301.86
LINE-0002796,ORD-001136,PROD-000158,1,250.36,0.2,200.29
LINE-0002797,ORD-001136,PROD-000529,1,175.09,0.0,175.09
LINE-0002798,ORD-001136,PROD-000416,1,61.55,0.0,61.55
LINE-0002799,ORD-001137,PROD-000443,1,35.06,0.0,35.06
LINE-0002800,ORD-001138,PROD-000240,3,220.96,0.1,596.59
LINE-0002802,ORD-001138,PROD-000005,1,247.55,0.0,247.55
LINE-0002803,ORD-001138,PROD-000166,1,325.83,0.1,293.25
LINE-0002804,ORD-001139,PROD-000200,1,498.57,0.0,498.57
LINE-0002805,ORD-001140,PROD-000066,3,1137.35,0.15,2900.24
LINE-0002806,ORD-001141,PROD-000347,2,27.56,0.0,55.12
LINE-0002807,ORD-001141,PROD-000371,2,86.7,0.15,147.39
LINE-0002809,ORD-001143,PROD-000105,4,1287.33,0.1,4634.39
LINE-0002810,ORD-001143,PROD-000110,1,849.31,0.05,806.84
LINE-0002812,ORD-001145,PROD-000481,3,36.01,0.0,108.03
LINE-0002813,ORD-001145,PROD-000146,1,487.67,0.15,414.52
LINE-0002814,ORD-001145,PROD-000274,3,143.12,0.1,386.42
LINE-0002815,ORD-001145,PROD-000486,1,109.38,0.0,109.38
LINE-0002816,ORD-001146,PROD-000098,2,68.18,0.05,129.54
LINE-0002817,ORD-001146,PROD-000522,1,103.2,0.1,92.88
LINE-0002818,ORD-001147,PROD-000115,1,465.34,0.1,418.81
LINE-0002819,ORD-001147,PROD-000189,1,451.02,0.25,338.26
LINE-0002820,ORD-001147,PROD-000008,1,660.87,0.25,495.65
LINE-0002821,ORD-001148,PROD-000449,1,80.84,0.25,60.63
LINE-0002822,ORD-001149,PROD-000208,1,116.36,0.2,93.09
LINE-0002823,ORD-001149,PROD-000218,2,129.55,0.15,220.24
LINE-0002824,ORD-001149,PROD-000246,1,89.32,0.0,89.32
LINE-0002825,ORD-001149,PROD-000178,1,209.75,0.15,178.29
LINE-0002826,ORD-001150,PROD-000173,5,49.13,0.15,208.8
LINE-0002827,ORD-001151,PROD-000304,4,178.65,0.15,607.41
LINE-0002828,ORD-001151,PROD-000451,1,39.64,0.15,33.69
LINE-0002829,ORD-001151,PROD-000289,1,21.18,0.05,20.12
LINE-0002830,ORD-001151,PROD-000059,2,1314.73,0.0,2629.46
LINE-0002831,ORD-001152,PROD-000455,2,14.7,0.2,23.52
LINE-0002833,ORD-001152,PROD-000141,2,151.82,0.0,303.64
LINE-0002834,ORD-001153,PROD-000415,1,103.9,0.0,103.9
LINE-0002835,ORD-001153,PROD-000502,1,63.88,0.15,54.3
LINE-0002836,ORD-001153,PROD-000131,2,162.22,0.1,292.0
LINE-0002837,ORD-001154,PROD-000334,2,67.08,0.0,134.16
LINE-0002838,ORD-001154,PROD-000390,3,72.92,0.2,175.01
LINE-0002839,ORD-001155,PROD-000166,1,325.83,0.0,325.83
LINE-0002840,ORD-001155,PROD-000180,1,385.62,0.15,327.78
LINE-0002841,ORD-001156,PROD-000111,1,73.79,0.0,73.79
LINE-0002842,ORD-001157,PROD-000423,1,42.83,0.25,32.12
LINE-0002843,ORD-001157,PROD-000176,1,216.35,0.0,216.35
LINE-0002844,ORD-001157,PROD-000315,1,165.68,0.2,132.54
LINE-0002845,ORD-001158,PROD-000263,1,225.65,0.0,225.65
LINE-0002846,ORD-001158,PROD-000189,2,451.02,0.0,902.04
LINE-0002848,ORD-001159,PROD-000257,1,159.69,0.0,159.69
LINE-0002849,ORD-001160,PROD-000184,2,119.18,0.2,190.69
LINE-0002850,ORD-001160,PROD-000012,1,997.86,0.2,798.29
LINE-0002851,ORD-001160,PROD-000014,3,461.11,0.0,1383.33
LINE-0002852,ORD-001161,PROD-000041,1,1349.37,0.0,1349.37
LINE-0002853,ORD-001161,PROD-000140,1,24.4,0.1,21.96
LINE-0002855,ORD-001161,PROD-000416,2,61.55,0.0,123.1
LINE-0002856,ORD-001162,PROD-000448,2,45.04,0.0,90.08
LINE-0002857,ORD-001162,PROD-000203,2,332.86,0.25,499.29
LINE-0002858,ORD-001162,PROD-000194,1,288.97,0.1,260.07
LINE-0002859,ORD-001163,PROD-000020,2,833.49,0.05,1583.63
LINE-0002860,ORD-001164,PROD-000052,3,627.92,0.0,1883.76
LINE-0002863,ORD-001166,PROD-000168,1,107.92,0.25,80.94
LINE-0002864,ORD-001166,PROD-000313,2,144.33,0.0,288.66
LINE-0002865,ORD-001167,PROD-000233,1,125.03,0.2,100.02
LINE-0002866,ORD-001168,PROD-000048,1,896.66,0.2,717.33
LINE-0002868,ORD-001170,PROD-000506,1,26.14,0.1,23.53
LINE-0002869,ORD-001170,PROD-000039,1,172.76,0.2,138.21
LINE-0002870,ORD-001170,PROD-000336,1,14.85,0.0,14.85
LINE-0002871,ORD-001170,PROD-000417,1,36.37,0.2,29.1
LINE-0002873,ORD-001172,PROD-000408,4,34.27,0.05,130.23
LINE-0002874,ORD-001172,PROD-000296,1,203.44,0.15,172.92
LINE-0002876,ORD-001174,PROD-000483,1,141.02,0.05,133.97
LINE-0002877,ORD-001174,PROD-000181,1,279.62,0.1,251.66
LINE-0002878,ORD-001175,PROD-000095,5,733.78,0.05,3485.45
LINE-0002879,ORD-001175,PROD-000463,4,163.07,0.0,652.28
LINE-0002880,ORD-001175,PROD-000443,1,35.06,0.05,33.31
LINE-0002881,ORD-001175,PROD-000154,1,58.39,0.05,55.47
LINE-0002882,ORD-001176,PROD-000120,1,471.1,0.0,471.1
LINE-0002883,ORD-001176,PROD-000013,1,598.66,0.2,478.93
LINE-0002884,ORD-001176,PROD-000272,1,23.3,0.1,20.97
LINE-0002885,ORD-001176,PROD-000297,1,224.4,0.0,224.4
LINE-0002886,ORD-001177,PROD-000104,1,358.27,0.15,304.53
LINE-0002887,ORD-001177,PROD-000406,2,21.87,0.1,39.37
LINE-0002888,ORD-001178,PROD-000122,1,388.89,0.0,388.89
LINE-0002889,ORD-001178,PROD-000206,1,41.44,0.25,31.08
LINE-0002890,ORD-001178,PROD-000479,1,70.07,0.25,52.55
LINE-0002891,ORD-001179,PROD-000544,1,163.69,0.0,163.69
LINE-0002892,ORD-001179,PROD-000378,1,52.29,0.2,41.83
LINE-0002893,ORD-001179,PROD-000497,1,185.59,0.05,176.31
LINE-0002894,ORD-001179,PROD-000438,1,114.67,0.1,103.2
LINE-0002895,ORD-001180,PROD-000189,1,451.02,0.2,360.82
LINE-0002896,ORD-001180,PROD-000047,3,977.93,0.0,2933.79
LINE-0002897,ORD-001180,PROD-000292,4,86.63,0.25,259.89
LINE-0002898,ORD-001181,PROD-000356,1,85.61,0.25,64.21
LINE-0002899,ORD-001181,PROD-000105,1,1287.33,0.0,1287.33
LINE-0002900,ORD-001181,PROD-000532,2,118.36,0.0,236.72
LINE-0002901,ORD-001182,PROD-000198,2,56.25,0.0,112.5
LINE-0002902,ORD-001182,PROD-000180,1,385.62,0.0,385.62
LINE-0002903,ORD-001182,PROD-000314,1,154.58,0.1,139.12
LINE-0002904,ORD-001182,PROD-000192,1,388.63,0.05,369.2
LINE-0002905,ORD-001183,PROD-000323,2,181.54,0.0,363.08
LINE-0002906,ORD-001183,PROD-000281,1,212.17,0.05,201.56
LINE-0002907,ORD-001183,PROD-000081,1,429.22,0.1,386.3
LINE-0002908,ORD-001183,PROD-000517,1,104.59,0.15,88.9
LINE-0002909,ORD-001184,PROD-000351,1,41.05,0.1,36.94
LINE-0002910,ORD-001184,PROD-000206,1,41.44,0.25,31.08
LINE-0002911,ORD-001184,PROD-000522,2,103.2,0.0,206.4
LINE-0002912,ORD-001184,PROD-000406,1,21.87,0.0,21.87
LINE-0002913,ORD-001185,PROD-000308,1,200.69,0.2,160.55
LINE-0002914,ORD-001185,PROD-000386,1,81.01,0.0,81.01
LINE-0002915,ORD-001185,PROD-000236,3,159.05,0.2,381.72
LINE-0002916,ORD-001186,PROD-000295,1,61.56,0.25,46.17
LINE-0002917,ORD-001187,PROD-000207,1,351.48,0.2,281.18
LINE-0002918,ORD-001187,PROD-000537,1,192.0,0.1,172.8
LINE-0002919,ORD-001188,PROD-000013,3,598.66,0.0,1795.98
LINE-0002920,ORD-001189,PROD-000238,2,235.54,0.15,400.42
LINE-0002922,ORD-001189,PROD-000353,2,110.89,0.1,199.6
LINE-0002923,ORD-001190,PROD-000096,1,290.64,0.1,261.58
LINE-0002924,ORD-001190,PROD-000408,1,34.27,0.05,32.56
LINE-0002925,ORD-001191,PROD-000017,1,144.94,0.25,108.7
LINE-0002927,ORD-001191,PROD-000231,2,97.82,0.1,176.08
LINE-0002928,ORD-001192,PROD-000052,1,627.92,0.0,627.92
LINE-0002929,ORD-001192,PROD-000320,3,42.79,0.1,115.53
LINE-0002930,ORD-001192,PROD-000509,1,90.68,0.05,86.15
LINE-0002931,ORD-001192,PROD-000428,1,112.47,0.25,84.35
LINE-0002932,ORD-001193,PROD-000290,1,233.92,0.0,233.92
LINE-0002933,ORD-001193,PROD-000222,3,48.78,0.2,117.07
LINE-0002934,ORD-001193,PROD-000477,4,110.62,0.2,353.98
LINE-0002935,ORD-001194,PROD-000471,1,179.6,0.15,152.66
LINE-0002936,ORD-001195,PROD-000269,4,146.12,0.2,467.58
LINE-0002937,ORD-001195,PROD-000432,3,34.01,0.05,96.93
LINE-0002938,ORD-001195,PROD-000487,3,164.76,0.2,395.42
LINE-0002939,ORD-001195,PROD-000137,3,146.84,0.0,440.52
LINE-0002940,ORD-001196,PROD-000312,1,148.86,0.15,126.53
LINE-0002941,ORD-001196,PROD-000092,2,378.23,0.0,756.46
LINE-0002942,ORD-001196,PROD-000540,2,136.05,0.0,272.1
LINE-0002943,ORD-001197,PROD-000472,2,155.29,0.0,310.58
LINE-0002944,ORD-001197,PROD-000495,1,22.97,0.0,22.97
LINE-0002945,ORD-001198,PROD-000538,2,61.93,0.1,111.47
LINE-0002947,ORD-001199,PROD-000474,1,32.71,0.1,29.44
LINE-0002948,ORD-001199,PROD-000402,5,25.55,0.05,121.36
LINE-0002949,ORD-001200,PROD-000429,1,49.57,0.15,42.13
LINE-0002950,ORD-001200,PROD-000446,1,194.9,0.0,194.9
LINE-0002951,ORD-001200,PROD-000035,1,680.4,0.05,646.38
LINE-0002952,ORD-001201,PROD-000462,2,50.97,0.2,81.55
LINE-0002953,ORD-001201,PROD-000281,2,212.17,0.05,403.12
LINE-0002956,ORD-001203,PROD-000023,1,739.06,0.25,554.29
LINE-0002957,ORD-001203,PROD-000422,1,41.82,0.0,41.82
LINE-0002958,ORD-001204,PROD-000192,3,388.63,0.2,932.71
LINE-0002959,ORD-001204,PROD-000438,2,114.67,0.25,172.0
LINE-0002960,ORD-001205,PROD-000085,2,735.76,0.25,1103.64
LINE-0002961,ORD-001205,PROD-000017,2,144.94,0.2,231.9
LINE-0002962,ORD-001205,PROD-000533,5,138.26,0.15,587.6
LINE-0002963,ORD-001206,PROD-000523,1,116.82,0.0,116.82
LINE-0002964,ORD-001206,PROD-000345,1,118.22,0.2,94.58
LINE-0002965,ORD-001207,PROD-000215,1,57.68,0.0,57.68
LINE-0002966,ORD-001207,PROD-000432,2,34.01,0.25,51.02
LINE-0002967,ORD-001207,PROD-000214,2,488.65,0.2,781.84
LINE-0002968,ORD-001207,PROD-000319,2,247.68,0.0,495.36
LINE-0002969,ORD-001208,PROD-000338,1,41.69,0.0,41.69
LINE-0002970,ORD-001208,PROD-000023,1,739.06,0.0,739.06
LINE-0002971,ORD-001208,PROD-000317,2,81.73,0.0,163.46
LINE-0002972,ORD-001209,PROD-000062,5,824.71,0.2,3298.84
LINE-0002973,ORD-001209,PROD-000275,1,184.54,0.25,138.4
LINE-0002974,ORD-001209,PROD-000440,1,11.44,0.0,11.44
LINE-0002975,ORD-001209,PROD-000081,1,429.22,0.2,343.38
LINE-0002976,ORD-001210,PROD-000215,1,57.68,0.2,46.14
LINE-0002977,ORD-001210,PROD-000196,1,58.68,0.0,58.68
LINE-0002978,ORD-001210,PROD-000064,1,177.73,0.0,177.73
LINE-0002979,ORD-001210,PROD-000073,2,1092.24,0.25,1638.36
LINE-0002980,ORD-001211,PROD-000186,1,90.7,0.0,90.7
LINE-0002981,ORD-001211,PROD-000530,1,17.09,0.0,17.09
LINE-0002982,ORD-001212,PROD-000125,1,97.73,0.05,92.84
LINE-0002983,ORD-001212,PROD-000161,4,90.18,0.05,342.68
LINE-0002984,ORD-001212,PROD-000436,1,17.89,0.25,13.42
LINE-0002985,ORD-001212,PROD-000338,1,41.69,0.0,41.69
LINE-0002986,ORD-001213,PROD-000007,1,44.74,0.0,44.74
LINE-0002987,ORD-001213,PROD-000441,2,75.12,0.2,120.19
LINE-0002988,ORD-001213,PROD-000323,3,181.54,0.1,490.16
LINE-0002989,ORD-001213,PROD-000275,1,184.54,0.0,184.54
LINE-0002990,ORD-001214,PROD-000216,1,34.27,0.05,32.56
LINE-0002991,ORD-001215,PROD-000249,1,180.47,0.15,153.4
LINE-0002992,ORD-001216,PROD-000020,2,833.49,0.15,1416.93
LINE-0002993,ORD-001216,PROD-000118,4,393.76,0.2,1260.03
LINE-0002994,ORD-001216,PROD-000297,1,224.4,0.25,168.3
LINE-0002995,ORD-001217,PROD-000397,1,113.12,0.0,113.12
LINE-0002996,ORD-001218,PROD-000356,2,85.61,0.25,128.42
LINE-0002997,ORD-001219,PROD-000003,2,266.03,0.1,478.85
LINE-0002998,ORD-001219,PROD-000384,1,73.3,0.0,73.3
LINE-0002999,ORD-001220,PROD-000243,1,112.83,0.05,107.19
LINE-0003000,ORD-001220,PROD-000533,1,138.26,0.0,138.26
LINE-0003001,ORD-001220,PROD-000292,2,86.63,0.0,173.26
LINE-0003004,ORD-001222,PROD-000523,3,116.82,0.1,315.41
LINE-0003005,ORD-001222,PROD-000006,1,100.31,0.05,95.29
LINE-0003006,ORD-001222,PROD-000403,1,83.38,0.0,83.38
LINE-0003007,ORD-001223,PROD-000549,1,31.57,0.2,25.26
LINE-0003008,ORD-001223,PROD-000054,3,121.88,0.1,329.08
LINE-0003009,ORD-001223,PROD-000108,2,166.47,0.0,332.94
LINE-0003010,ORD-001224,PROD-000344,1,95.85,0.0,95.85
LINE-0003011,ORD-001225,PROD-000468,1,82.53,0.0,82.53
LINE-0003012,ORD-001225,PROD-000048,2,896.66,0.25,1344.99
LINE-0003013,ORD-001226,PROD-000163,2,430.55,0.2,688.88
LINE-0003017,ORD-001228,PROD-000474,2,32.71,0.0,65.42
LINE-0003018,ORD-001229,PROD-000157,2,108.58,0.0,217.16
LINE-0003019,ORD-001229,PROD-000550,2,116.36,0.1,209.45
LINE-0003020,ORD-001229,PROD-000173,4,49.13,0.1,176.87
LINE-0003021,ORD-001229,PROD-000432,4,34.01,0.15,115.63
LINE-0003022,ORD-001230,PROD-000020,2,833.49,0.25,1250.24
LINE-0003023,ORD-001231,PROD-000537,1,192.0,0.15,163.2
LINE-0003025,ORD-001232,PROD-000290,3,233.92,0.0,701.76
LINE-0003027,ORD-001232,PROD-000079,1,786.25,0.0,786.25
LINE-0003028,ORD-001232,PROD-000437,1,39.62,0.2,31.7
LINE-0003030,ORD-001234,PROD-000409,3,17.15,0.0,51.45
LINE-0003031,ORD-001234,PROD-000138,4,428.93,0.0,1715.72
LINE-0003032,ORD-001234,PROD-000016,1,139.07,0.05,132.12
LINE-0003034,ORD-001235,PROD-000059,3,1314.73,0.1,3549.77
LINE-0003035,ORD-001235,PROD-000184,1,119.18,0.1,107.26
LINE-0003036,ORD-001235,PROD-000439,1,47.47,0.1,42.72
LINE-0003037,ORD-001235,PROD-000204,5,495.22,0.05,2352.3
LINE-0003038,ORD-001236,PROD-000398,1,64.48,0.15,54.81
LINE-0003039,ORD-001236,PROD-000193,2,321.6,0.25,482.4
LINE-0003040,ORD-001236,PROD-000265,2,137.1,0.0,274.2
LINE-0003041,ORD-001237,PROD-000187,2,408.36,0.0,816.72
LINE-0003042,ORD-001238,PROD-000149,1,368.18,0.15,312.95
LINE-0003043,ORD-001238,PROD-000313,2,144.33,0.05,274.23
LINE-0003045,ORD-001239,PROD-000095,3,733.78,0.0,2201.34
LINE-0003046,ORD-001240,PROD-000478,1,155.28,0.05,147.52
LINE-0003050,ORD-001242,PROD-000393,1,20.09,0.0,20.09
LINE-0003051,ORD-001242,PROD-000468,2,82.53,0.0,165.06
LINE-0003052,ORD-001243,PROD-000254,1,72.61,0.0,72.61
LINE-0003053,ORD-001243,PROD-000392,1,50.05,0.1,45.04
LINE-0003054,ORD-001243,PROD-000333,1,67.42,0.0,67.42
LINE-0003055,ORD-001244,PROD-000371,4,86.7,0.1,312.12
LINE-0003056,ORD-001244,PROD-000233,2,125.03,0.0,250.06
LINE-0003057,ORD-001244,PROD-000443,1,35.06,0.25,26.3
LINE-0003058,ORD-001245,PROD-000293,5,78.2,0.2,312.8
LINE-0003059,ORD-001245,PROD-000017,1,144.94,0.1,130.45
LINE-0003060,ORD-001245,PROD-000254,1,72.61,0.0,72.61
LINE-0003061,ORD-001246,PROD-000368,1,20.78,0.25,15.58
LINE-0003066,ORD-001248,PROD-000242,2,57.59,0.0,115.18
LINE-0003067,ORD-001248,PROD-000446,1,194.9,0.2,155.92
LINE-0003068,ORD-001249,PROD-000483,1,141.02,0.0,141.02
LINE-0003069,ORD-001249,PROD-000550,1,116.36,0.0,116.36
LINE-0003070,ORD-001249,PROD-000425,2,60.53,0.15,102.9
LINE-0003071,ORD-001249,PROD-000298,2,227.02,0.1,408.64
LINE-0003072,ORD-001250,PROD-000182,1,232.03,0.0,232.03
LINE-0003073,ORD-001250,PROD-000141,1,151.82,0.2,121.46
LINE-0003074,ORD-001250,PROD-000052,1,627.92,0.0,627.92
LINE-0003075,ORD-001250,PROD-000269,3,146.12,0.0,438.36
LINE-0003076,ORD-001251,PROD-000134,1,196.21,0.2,156.97
LINE-0003077,ORD-001251,PROD-000012,2,997.86,0.0,1995.72
LINE-0003078,ORD-001251,PROD-000401,1,78.53,0.25,58.9
LINE-0003079,ORD-001251,PROD-000434,1,67.45,0.2,53.96
LINE-0003080,ORD-001252,PROD-000198,2,56.25,0.2,90.0
LINE-0003081,ORD-001252,PROD-000361,1,81.85,0.0,81.85
LINE-0003082,ORD-001253,PROD-000225,1,46.97,0.25,35.23
LINE-0003083,ORD-001253,PROD-000336,4,14.85,0.2,47.52
LINE-0003084,ORD-001254,PROD-000516,1,108.78,0.2,87.02
LINE-0003085,ORD-001254,PROD-000470,1,59.9,0.0,59.9
LINE-0003086,ORD-001254,PROD-000196,1,58.68,0.1,52.81
LINE-0003087,ORD-001254,PROD-000389,1,99.07,0.0,99.07
LINE-0003088,ORD-001255,PROD-000266,2,185.8,0.0,371.6
LINE-0003090,ORD-001256,PROD-000258,4,25.58,0.05,97.2
LINE-0003091,ORD-001256,PROD-000100,2,581.54,0.05,1104.93
LINE-0003092,ORD-001256,PROD-000343,4,110.01,0.0,440.04
LINE-0003093,ORD-001257,PROD-000132,3,274.51,0.0,823.53
LINE-0003094,ORD-001257,PROD-000420,4,98.87,0.0,395.48
LINE-0003095,ORD-001258,PROD-000070,2,520.88,0.1,937.58
LINE-0003096,ORD-001259,PROD-000051,1,917.65,0.0,917.65
LINE-0003097,ORD-001259,PROD-000486,1,109.38,0.0,109.38
LINE-0003098,ORD-001259,PROD-000416,2,61.55,0.1,110.79
LINE-0003099,ORD-001260,PROD-000035,1,680.4,0.0,680.4
LINE-0003101,ORD-001261,PROD-000124,1,372.72,0.25,279.54
LINE-0003102,ORD-001261,PROD-000018,3,292.3,0.15,745.36
LINE-0003103,ORD-001261,PROD-000214,1,488.65,0.0,488.65
LINE-0003104,ORD-001262,PROD-000138,4,428.93,0.2,1372.58
LINE-0003106,ORD-001262,PROD-000453,1,161.91,0.0,161.91
