line_key,order_key,product_key,quantity,unit_price,discount_pct
LINE-0002610,ORD-001060,PROD-000443,1,35.06,0.15
LINE-0002611,ORD-001060,PROD-000078,3,1173.91,0.05
LINE-0002612,ORD-001061,PROD-000154,2,58.39,0.0
LINE-0002613,ORD-001062,PROD-000074,2,443.96,0.15
LINE-0002614,ORD-001062,PROD-000394,2,106.63,0.2
LINE-0002615,ORD-001062,PROD-000496,2,46.38,0.1
LINE-0002616,ORD-001063,PROD-000256,1,117.44,0.1
LINE-0002617,ORD-001063,PROD-000242,2,57.59,0.0
LINE-0002618,ORD-001063,PROD-000345,1,118.22,0.0
LINE-0002619,ORD-001063,PROD-000244,5,209.59,0.0
LINE-0002620,ORD-001064,PROD-000018,1,292.3,0.25
LINE-0002621,ORD-001064,PROD-000124,1,372.72,0.2
LINE-0002622,ORD-001064,PROD-000290,3,233.92,0.1
LINE-0002623,ORD-001065,PROD-000511,1,124.59,0.2
LINE-0002624,ORD-001065,PROD-000526,1,15.1,0.0
LINE-0002625,ORD-001066,PROD-000492,2,49.02,0.15
LINE-0002626,ORD-001066,PROD-000258,1,25.58,0.0
LINE-0002627,ORD-001066,PROD-000353,1,110.89,0.0
LINE-0002628,ORD-001067,PROD-000468,1,82.53,0.25
LINE-0002629,ORD-001068,PROD-000103,1,612.87,0.15
LINE-0002630,ORD-001068,PROD-000140,1,24.4,0.25
LINE-0002631,ORD-001068,PROD-000245,1,0.0,0.0
LINE-0002632,ORD-001069,PROD-000378,1,52.29,0.2
LINE-0002633,ORD-001069,PROD-000272,1,23.3,0.0
LINE-0002634,ORD-001069,PROD-000162,1,15.34,0.25
LINE-0002635,ORD-001070,PROD-000238,2,235.54,0.0
LINE-0002636,ORD-001070,PROD-000400,2,104.75,0.0
LINE-0002637,ORD-001071,PROD-000307,1,206.66,0.1
LINE-0002638,ORD-001071,PROD-000453,1,161.91,0.2
LINE-0002639,ORD-001071,PROD-000386,3,81.01,0.25
LINE-0002640,ORD-001072,PROD-000147,2,497.34,0.25
LINE-0002641,ORD-001072,PROD-000038,1,715.11,0.0
LINE-0002642,ORD-001072,PROD-000374,1,99.79,0.0
LINE-0002643,ORD-001072,PROD-000068,1,1064.12,0.25
LINE-0002644,ORD-001073,PROD-000064,3,177.73,0.25
LINE-0002645,ORD-001073,PROD-000521,4,35.54,0.0
LINE-0002646,ORD-001074,PROD-000401,4,78.53,0.05
LINE-0002647,ORD-001074,PROD-000276,1,210.53,0.25
LINE-0002648,ORD-001074,PROD-000501,1,115.85,0.0
LINE-0002649,ORD-001075,PROD-000103,1,612.87,0.15
LINE-0002650,ORD-001075,PROD-000507,1,185.8,0.1
LINE-0002651,ORD-001076,PROD-000017,1,144.94,0.25
LINE-0002652,ORD-001076,PROD-000195,2,369.81,0.1
LINE-0002653,ORD-001077,PROD-000316,1,163.58,0.15
LINE-0002654,ORD-001078,PROD-000190,4,33.12,0.0
LINE-0002655,ORD-001078,PROD-000400,1,104.75,0.15
LINE-0002656,ORD-001078,PROD-000052,1,627.92,0.1
LINE-0002657,ORD-001078,PROD-000169,3,355.13,0.2
LINE-0002658,ORD-001079,PROD-000155,2,318.18,0.1
LINE-0002659,ORD-001079,PROD-000470,1,59.9,0.0
LINE-0002660,ORD-001079,PROD-000195,2,369.81,0.25
LINE-0002661,ORD-001079,PROD-000537,1,192.0,0.2
LINE-0002662,ORD-001080,PROD-000262,1,150.0,0.2
LINE-0002663,ORD-001080,PROD-000142,1,0.0,0.05
LINE-0002664,ORD-001080,PROD-000011,1,917.71,0.0
LINE-0002665,ORD-001080,PROD-000464,2,-13.33,0.25
LINE-0002666,ORD-001081,PROD-000216,1,34.27,0.15
LINE-0002667,ORD-001082,PROD-000418,2,110.42,0.2
LINE-0002668,ORD-001082,PROD-000496,2,46.38,0.0
LINE-0002669,ORD-001083,PROD-990668,1,162.22,0.2
LINE-0002670,ORD-001083,PROD-000229,1,43.74,0.25
LINE-0002671,ORD-001083,PROD-000550,1,116.36,0.0
LINE-0002672,ORD-001084,PROD-000031,2,836.35,0.2
LINE-0002673,ORD-001084,PROD-000276,2,210.53,0.05
LINE-0002674,ORD-001084,PROD-000538,2,61.93,0.0
LINE-0002675,ORD-001084,PROD-000544,1,163.69,0.0
LINE-0002676,ORD-001085,PROD-000387,1,76.84,0.0
LINE-0002677,ORD-001085,PROD-000246,1,89.32,0.15
LINE-0002678,ORD-001085,PROD-000272,1,23.3,0.0
LINE-0002679,ORD-001086,PROD-000494,2,0.0,0.2
LINE-0002680,ORD-001086,PROD-000209,1,140.44,0.0
LINE-0002681,ORD-001087,PROD-000469,1,103.87,0.0
LINE-0002682,ORD-001087,PROD-000447,1,17.81,0.15
LINE-0002683,ORD-001087,PROD-000270,1,67.77,0.05
LINE-0002684,ORD-001088,PROD-000429,2,49.57,0.25
LINE-0002685,ORD-001088,PROD-000470,1,59.9,0.25
LINE-0002686,ORD-001088,PROD-000060,4,1157.62,0.25
LINE-0002687,ORD-001089,PROD-000360,3,22.51,0.2
LINE-0002688,ORD-001089,PROD-000266,3,185.8,0.0
LINE-0002689,ORD-001089,PROD-000166,2,325.83,0.0
LINE-0002690,ORD-001090,PROD-000548,2,-96.74,0.0
LINE-0002691,ORD-001090,PROD-000272,2,23.3,0.0
LINE-0002692,ORD-001091,PROD-000220,1,88.57,0.05
LINE-0002693,ORD-001091,PROD-000420,1,98.87,0.0
LINE-0002694,ORD-001091,PROD-000136,2,53.41,0.0
LINE-0002695,ORD-001091,PROD-000475,1,120.5,0.0
LINE-0002696,ORD-001092,PROD-000154,1,58.39,0.0
LINE-0002697,ORD-001092,PROD-000502,3,63.88,0.0
LINE-0002698,ORD-001093,PROD-000484,1,162.48,0.15
LINE-0002699,ORD-001094,PROD-000444,1,80.65,0.2
LINE-0002700,ORD-001094,PROD-000126,2,487.86,0.0
LINE-0002701,ORD-001094,PROD-000512,1,155.91,0.0
LINE-0002702,ORD-001094,PROD-000112,3,330.17,0.1
LINE-0002703,ORD-001095,PROD-000388,1,75.03,0.1
LINE-0002704,ORD-001095,PROD-000119,3,96.14,0.1
LINE-0002705,ORD-001096,PROD-000244,2,209.59,0.0
LINE-0002706,ORD-001096,PROD-000034,1,0.0,0.2
LINE-0002707,ORD-001096,PROD-000391,1,46.23,0.0
LINE-0002708,ORD-001096,PROD-000184,1,119.18,0.05
LINE-0002709,ORD-001097,PROD-000196,1,58.68,0.0
LINE-0002710,ORD-001097,PROD-000031,1,836.35,0.2
LINE-0002711,ORD-001098,PROD-000100,5,581.54,0.1
LINE-0002712,ORD-001099,PROD-000415,1,103.9,0.25
LINE-0002713,ORD-001099,PROD-000283,3,87.19,0.0
LINE-0002714,ORD-001100,PROD-000440,1,11.44,0.0
LINE-0002715,ORD-001101,PROD-000470,5,59.9,0.25
LINE-0002716,ORD-001102,PROD-000227,1,19.5,0.0
LINE-0002717,ORD-001103,PROD-000203,1,332.86,0.0
LINE-0002718,ORD-001103,PROD-000464,2,-13.33,0.0
LINE-0002719,ORD-001103,PROD-000041,1,1349.37,0.1
LINE-0002720,ORD-001103,PROD-000358,3,58.49,0.05
LINE-0002721,ORD-001104,PROD-000194,1,288.97,0.25
LINE-0002722,ORD-001104,PROD-000431,1,68.89,0.0
LINE-0002723,ORD-001105,PROD-000294,1,49.9,0.0
LINE-0002724,ORD-001105,PROD-000393,2,20.09,0.25
LINE-0002725,ORD-001105,PROD-000235,1,247.2,0.0
LINE-0002726,ORD-001106,PROD-000462,1,50.97,0.0
LINE-0002727,ORD-001106,PROD-000451,1,39.64,0.05
LINE-0002728,ORD-001106,PROD-000253,1,40.42,0.0
LINE-0002729,ORD-001107,PROD-000340,1,14.72,0.15
LINE-0002730,ORD-001107,PROD-000273,4,176.37,0.15
LINE-0002731,ORD-001107,PROD-000064,1,177.73,0.0
LINE-0002732,ORD-001107,PROD-000164,2,334.26,0.05
LINE-0002733,ORD-001108,PROD-000133,1,386.44,0.0
LINE-0002734,ORD-001108,PROD-000482,1,29.45,0.25
LINE-0000035,ORD-001109,PROD-000092,1,378.23,0.0
LINE-0002736,ORD-001109,PROD-000167,1,469.82,0.2
LINE-0002737,ORD-001110,PROD-000364,1,17.2,0.1
LINE-0002738,ORD-001110,PROD-000049,1,102.74,0.2
LINE-0002739,ORD-001111,PROD-000131,1,162.22,0.2
LINE-0002740,ORD-001112,PROD-000472,5,155.29,0.25
LINE-0002741,ORD-001112,PROD-000412,1,12.55,0.0
LINE-0002742,ORD-001112,PROD-000347,1,27.56,0.1
LINE-0002743,ORD-001112,PROD-000179,1,467.75,0.15
LINE-0002744,ORD-001113,PROD-000509,1,90.68,0.15
LINE-0002745,ORD-001113,PROD-000279,2,-88.05,0.0
LINE-0002746,ORD-001114,PROD-000001,1,487.03,0.0
LINE-0002747,ORD-001114,PROD-000526,2,15.1,0.2
LINE-0002748,ORD-001114,PROD-000453,1,161.91,0.25
LINE-0002749,ORD-001114,PROD-000316,1,163.58,0.15
LINE-0002750,ORD-001115,PROD-000023,4,739.06,0.0
LINE-0002751,ORD-001115,PROD-000177,1,355.73,0.0
LINE-0002752,ORD-001115,PROD-000046,2,187.73,0.0
LINE-0002753,ORD-001115,PROD-000011,1,917.71,0.0
LINE-0002754,ORD-001116,PROD-000081,4,429.22,0.1
LINE-0002755,ORD-001116,PROD-000388,1,75.03,0.05
LINE-0002756,ORD-001117,PROD-000294,1,49.9,0.1
LINE-0002757,ORD-001118,PROD-000236,2,159.05,0.0
LINE-0002758,ORD-001119,PROD-000364,1,17.2,0.05
LINE-0002759,ORD-001119,PROD-000202,1,215.58,0.05
LINE-0002760,ORD-001120,PROD-000007,5,44.74,0.05
LINE-0002761,ORD-001120,PROD-000175,2,135.64,0.15
LINE-0002762,ORD-001121,PROD-000042,2,620.64,0.0
LINE-0002763,ORD-001122,PROD-000347,2,27.56,0.0
LINE-0002764,ORD-001122,PROD-000360,3,22.51,0.05
LINE-0002765,ORD-001122,PROD-000062,3,824.71,0.15
LINE-0002766,ORD-001123,PROD-000344,2,95.85,0.2
LINE-0002767,ORD-001123,PROD-000035,1,680.4,0.1
LINE-0002768,ORD-001123,PROD-000237,1,196.84,0.05
LINE-0002769,ORD-001124,PROD-000257,2,159.69,0.0
LINE-0002770,ORD-001124,PROD-000202,3,215.58,0.1
LINE-0002771,ORD-001125,PROD-000411,1,88.89,0.2
LINE-0002772,ORD-001125,PROD-000171,1,403.48,0.0
LINE-0002773,ORD-001126,PROD-000028,1,87.66,0.15
LINE-0002774,ORD-001127,PROD-000128,1,321.05,0.1
LINE-0002775,ORD-001127,PROD-000132,3,274.51,0.1
LINE-0002776,ORD-001128,PROD-000169,1,355.13,0.0
LINE-0002777,ORD-001129,PROD-000349,2,42.44,0.0
LINE-0002778,ORD-001129,PROD-000410,2,111.99,0.0
LINE-0002779,ORD-001129,PROD-990830,4,55.2,0.0
LINE-0002780,ORD-001129,PROD-000140,1,24.4,0.05
LINE-0002781,ORD-001130,PROD-000419,4,90.41,0.25
LINE-0002782,ORD-001130,PROD-000207,2,351.48,0.1
LINE-0002783,ORD-001130,PROD-000079,-5,786.25,0.15
LINE-0002784,ORD-001130,PROD-000501,1,115.85,0.1
LINE-0002785,ORD-001131,PROD-000069,1,1054.97,0.2
LINE-0002786,ORD-001131,PROD-000016,2,139.07,0.0
LINE-0002787,ORD-001132,PROD-000098,1,68.18,0.15
LINE-0002788,ORD-001132,PROD-000213,1,156.85,0.0
LINE-0002789,ORD-001132,PROD-000466,2,87.79,0.0
LINE-0002790,ORD-001133,PROD-000413,2,60.66,0.0
LINE-0002791,ORD-001133,PROD-000465,1,109.8,0.05
LINE-0002792,ORD-001134,PROD-000502,1,63.88,0.15
LINE-0002793,ORD-001135,PROD-000418,1,110.42,0.2
LINE-0002794,ORD-001135,PROD-000134,4,196.21,0.1
LINE-0002795,ORD-001136,PROD-000334,5,67.08,0.1
LINE-0002796,ORD-001136,PROD-000158,1,250.36,0.2
LINE-0002797,ORD-001136,PROD-000529,1,175.09,0.0
LINE-0002798,ORD-001136,PROD-000416,1,61.55,0.0
LINE-0002799,ORD-001137,PROD-000443,1,35.06,0.0
LINE-0002800,ORD-001138,PROD-000240,3,220.96,0.1
LINE-0002801,ORD-001138,PROD-000028,1,87.66,0.15
LINE-0002802,ORD-001138,PROD-000005,1,247.55,0.0
LINE-0002803,ORD-001138,PROD-000166,1,325.83,0.1
LINE-0002804,ORD-001139,PROD-000200,1,498.57,0.0
LINE-0002805,ORD-001140,PROD-000066,3,1137.35,0.15
LINE-0002806,ORD-001141,PROD-000347,2,27.56,0.0
LINE-0002807,ORD-001141,PROD-000371,2,86.7,0.15
LINE-0002808,ORD-001142,PROD-000285,1,54.06,0.05
LINE-0002809,ORD-001143,PROD-000105,4,1287.33,0.1
LINE-0002810,ORD-001143,PROD-000110,1,849.31,0.05
LINE-0002811,ORD-001144,PROD-000538,0,61.93,0.25
LINE-0002812,ORD-001145,PROD-000481,3,36.01,0.0
LINE-0002813,ORD-001145,PROD-000146,1,487.67,0.15
LINE-0002814,ORD-001145,PROD-000274,3,143.12,0.1
LINE-0002815,ORD-001145,PROD-000486,1,109.38,0.0
LINE-0002816,ORD-001146,PROD-000098,2,68.18,0.05
LINE-0002817,ORD-001146,PROD-000522,1,103.2,0.1
LINE-0002818,ORD-001147,PROD-000115,1,465.34,0.1
LINE-0002819,ORD-001147,PROD-000189,1,451.02,0.25
LINE-0002820,ORD-001147,PROD-000008,1,660.87,0.25
LINE-0002821,ORD-001148,PROD-000449,1,80.84,0.25
LINE-0002822,ORD-001149,PROD-000208,1,116.36,0.2
LINE-0002823,ORD-001149,PROD-000218,2,129.55,0.15
LINE-0002824,ORD-001149,PROD-000246,1,89.32,0.0
LINE-0002825,ORD-001149,PROD-000178,1,209.75,0.15
LINE-0002826,ORD-001150,PROD-000173,5,49.13,0.15
LINE-0002827,ORD-001151,PROD-000304,4,178.65,0.15
LINE-0002828,ORD-001151,PROD-000451,1,39.64,0.15
LINE-0002829,ORD-001151,PROD-000289,1,21.18,0.05
LINE-0002830,ORD-001151,PROD-000059,2,1314.73,0.0
LINE-0002831,ORD-001152,PROD-000455,2,14.7,0.2
LINE-0002832,ORD-001152,PROD-000498,0,45.16,0.0
LINE-0002833,ORD-001152,PROD-000141,2,151.82,0.0
LINE-0002834,ORD-001153,PROD-000415,1,103.9,0.0
LINE-0002835,ORD-001153,PROD-000502,1,63.88,0.15
LINE-0002836,ORD-001153,PROD-000131,2,162.22,0.1
LINE-0002837,ORD-001154,PROD-000334,2,67.08,0.0
LINE-0002838,ORD-001154,PROD-000390,3,72.92,0.2
LINE-0002839,ORD-001155,PROD-000166,1,325.83,0.0
LINE-0002840,ORD-001155,PROD-000180,1,385.62,0.15
LINE-0002841,ORD-001156,PROD-000111,1,73.79,0.0
LINE-0002842,ORD-001157,PROD-000423,1,42.83,0.25
LINE-0002843,ORD-001157,PROD-000176,1,216.35,0.0
LINE-0002844,ORD-001157,PROD-000315,1,165.68,0.2
LINE-0002845,ORD-001158,PROD-000263,1,225.65,0.0
LINE-0002846,ORD-001158,PROD-000189,2,451.02,0.0
LINE-0002847,ORD-001159,PROD-000170,1,-69.28,0.1
LINE-0002848,ORD-001159,PROD-000257,1,159.69,0.0
LINE-0002849,ORD-001160,PROD-000184,2,119.18,0.2
LINE-0002850,ORD-001160,PROD-000012,1,997.86,0.2
LINE-0002851,ORD-001160,PROD-000014,3,461.11,0.0
LINE-0002852,ORD-001161,PROD-000041,1,1349.37,0.0
LINE-0002853,ORD-001161,PROD-000140,1,24.4,0.1
LINE-0002854,ORD-001161,PROD-000427,3,-17.55,0.15
LINE-0002855,ORD-001161,PROD-000416,2,61.55,0.0
LINE-0002856,ORD-001162,PROD-000448,2,45.04,0.0
LINE-0002857,ORD-001162,PROD-000203,2,332.86,0.25
LINE-0002858,ORD-001162,PROD-000194,1,288.97,0.1
LINE-0002859,ORD-001163,PROD-000020,2,833.49,0.05
LINE-0002860,ORD-001164,PROD-000052,3,627.92,0.0
LINE-0002861,ORD-001165,PROD-000257,5,159.69,0.05
LINE-0002862,ORD-001165,PROD-000387,1,76.84,0.0
LINE-0002863,ORD-001166,PROD-000168,1,107.92,0.25
LINE-0002864,ORD-001166,PROD-000313,2,144.33,0.0
LINE-0002865,ORD-001167,PROD-000233,1,125.03,0.2
LINE-0002866,ORD-001168,PROD-000048,1,896.66,0.2
LINE-0002867,ORD-001169,PROD-000550,1,116.36,0.0
LINE-0002868,ORD-001170,PROD-000506,1,26.14,0.1
LINE-0002869,ORD-001170,PROD-000039,1,172.76,0.2
LINE-0002870,ORD-001170,PROD-000336,1,14.85,0.0
LINE-0002871,ORD-001170,PROD-000417,1,36.37,0.2
LINE-0002872,ORD-001171,PROD-000494,1,0.0,0.2
LINE-0002873,ORD-001172,PROD-000408,4,34.27,0.05
LINE-0002874,ORD-001172,PROD-000296,1,203.44,0.15
LINE-0002875,ORD-001173,PROD-000016,1,139.07,0.15
LINE-0002876,ORD-001174,PROD-000483,1,141.02,0.05
LINE-0002877,ORD-001174,PROD-000181,1,279.62,0.1
LINE-0002878,ORD-001175,PROD-000095,5,733.78,0.05
LINE-0002879,ORD-001175,PROD-000463,4,163.07,0.0
LINE-0002880,ORD-001175,PROD-000443,1,35.06,0.05
LINE-0002881,ORD-001175,PROD-000154,1,58.39,0.05
LINE-0002882,ORD-001176,PROD-000120,1,471.1,0.0
LINE-0002883,ORD-001176,PROD-000013,1,598.66,0.2
LINE-0002884,ORD-001176,PROD-000272,1,23.3,0.1
LINE-0002885,ORD-001176,PROD-000297,1,224.4,0.0
LINE-0002886,ORD-001177,PROD-000104,1,358.27,0.15
LINE-0002887,ORD-001177,PROD-000406,2,21.87,0.1
LINE-0002888,ORD-001178,PROD-000122,1,388.89,0.0
LINE-0002889,ORD-001178,PROD-000206,1,41.44,0.25
LINE-0002890,ORD-001178,PROD-000479,1,70.07,0.25
LINE-0002891,ORD-001179,PROD-000544,1,163.69,0.0
LINE-0002892,ORD-001179,PROD-000378,1,52.29,0.2
LINE-0002893,ORD-001179,PROD-000497,1,185.59,0.05
LINE-0002894,ORD-001179,PROD-000438,1,114.67,0.1
LINE-0002895,ORD-001180,PROD-000189,1,451.02,0.2
LINE-0002896,ORD-001180,PROD-000047,3,977.93,0.0
LINE-0002897,ORD-001180,PROD-000292,4,86.63,0.25
LINE-0002898,ORD-001181,PROD-000356,1,85.61,0.25
LINE-0002899,ORD-001181,PROD-000105,1,1287.33,0.0
LINE-0002900,ORD-001181,PROD-000532,2,118.36,0.0
LINE-0002901,ORD-001182,PROD-000198,2,56.25,0.0
LINE-0002902,ORD-001182,PROD-000180,1,385.62,0.0
LINE-0002903,ORD-001182,PROD-000314,1,154.58,0.1
LINE-0002904,ORD-001182,PROD-000192,1,388.63,0.05
LINE-0002905,ORD-001183,PROD-000323,2,181.54,0.0
LINE-0002906,ORD-001183,PROD-000281,1,212.17,0.05
LINE-0002907,ORD-001183,PROD-000081,1,429.22,0.1
LINE-0002908,ORD-001183,PROD-000517,1,104.59,0.15
LINE-0002909,ORD-001184,PROD-000351,1,41.05,0.1
LINE-0002910,ORD-001184,PROD-000206,1,41.44,0.25
LINE-0002911,ORD-001184,PROD-000522,2,103.2,0.0
LINE-0002912,ORD-001184,PROD-000406,1,21.87,0.0
LINE-0002913,ORD-001185,PROD-000308,1,200.69,0.2
LINE-0002914,ORD-001185,PROD-000386,1,81.01,0.0
LINE-0002915,ORD-001185,PROD-000236,3,159.05,0.2
LINE-0002916,ORD-001186,PROD-000295,1,61.56,0.25
LINE-0002917,ORD-001187,PROD-000207,1,351.48,0.2
LINE-0002918,ORD-001187,PROD-000537,1,192.0,0.1
LINE-0002919,ORD-001188,PROD-000013,3,598.66,0.0
LINE-0002920,ORD-001189,PROD-000238,2,235.54,0.15
LINE-0002921,ORD-001189,PROD-000521,3,35.54,2.0
LINE-0002922,ORD-001189,PROD-000353,2,110.89,0.1
LINE-0002923,ORD-001190,PROD-000096,1,290.64,0.1
LINE-0002924,ORD-001190,PROD-000408,1,34.27,0.05
LINE-0002925,ORD-001191,PROD-000017,1,144.94,0.25
LINE-0002926,ORD-001191,PROD-000034,2,0.0,0.0
LINE-0002927,ORD-001191,PROD-000231,2,97.82,0.1
LINE-0002928,ORD-001192,PROD-000052,1,627.92,0.0
LINE-0002929,ORD-001192,PROD-000320,3,42.79,0.1
LINE-0002930,ORD-001192,PROD-000509,1,90.68,0.05
LINE-0002931,ORD-001192,PROD-000428,1,112.47,0.25
LINE-0002932,ORD-001193,PROD-000290,1,233.92,0.0
LINE-0002933,ORD-001193,PROD-000222,3,48.78,0.2
LINE-0002934,ORD-001193,PROD-000477,4,110.62,0.2
LINE-0002935,ORD-001194,PROD-000471,1,179.6,0.15
LINE-0002936,ORD-001195,PROD-000269,4,146.12,0.2
LINE-0002937,ORD-001195,PROD-000432,3,34.01,0.05
LINE-0002938,ORD-001195,PROD-000487,3,164.76,0.2
LINE-0002939,ORD-001195,PROD-000137,3,146.84,0.0
LINE-0002940,ORD-001196,PROD-000312,1,148.86,0.15
LINE-0002941,ORD-001196,PROD-000092,2,378.23,0.0
LINE-0002942,ORD-001196,PROD-000540,2,136.05,0.0
LINE-0002943,ORD-001197,PROD-000472,2,155.29,0.0
LINE-0002944,ORD-001197,PROD-000495,1,22.97,0.0
LINE-0002945,ORD-001198,PROD-000538,2,61.93,0.1
LINE-0002946,ORD-001199,PROD-990547,4,620.64,0.0
LINE-0002947,ORD-001199,PROD-000474,1,32.71,0.1
LINE-0002948,ORD-001199,PROD-000402,5,25.55,0.05
LINE-0002949,ORD-001200,PROD-000429,1,49.57,0.15
LINE-0002950,ORD-001200,PROD-000446,1,194.9,0.0
LINE-0002951,ORD-001200,PROD-000035,1,680.4,0.05
LINE-0002952,ORD-001201,PROD-000462,2,50.97,0.2
LINE-0002953,ORD-001201,PROD-000281,2,212.17,0.05
LINE-0002954,ORD-001202,PROD-000028,1,87.66,0.25
LINE-0002955,ORD-001202,PROD-000413,2,60.66,0.25
LINE-0002956,ORD-001203,PROD-000023,1,739.06,0.25
LINE-0002957,ORD-001203,PROD-000422,1,41.82,0.0
LINE-0002958,ORD-001204,PROD-000192,3,388.63,0.2
LINE-0002959,ORD-001204,PROD-000438,2,114.67,0.25
LINE-0002960,ORD-001205,PROD-000085,2,735.76,0.25
LINE-0002961,ORD-001205,PROD-000017,2,144.94,0.2
LINE-0002962,ORD-001205,PROD-000533,5,138.26,0.15
LINE-0002963,ORD-001206,PROD-000523,1,116.82,0.0
LINE-0002964,ORD-001206,PROD-000345,1,118.22,0.2
LINE-0002965,ORD-001207,PROD-000215,1,57.68,0.0
LINE-0002966,ORD-001207,PROD-000432,2,34.01,0.25
LINE-0002967,ORD-001207,PROD-000214,2,488.65,0.2
LINE-0002968,ORD-001207,PROD-000319,2,247.68,0.0
LINE-0002969,ORD-001208,PROD-000338,1,41.69,0.0
LINE-0002970,ORD-001208,PROD-000023,1,739.06,0.0
LINE-0002971,ORD-001208,PROD-000317,2,81.73,0.0
LINE-0002972,ORD-001209,PROD-000062,5,824.71,0.2
LINE-0002973,ORD-001209,PROD-000275,1,184.54,0.25
LINE-0002974,ORD-001209,PROD-000440,1,11.44,0.0
LINE-0002975,ORD-001209,PROD-000081,1,429.22,0.2
LINE-0002976,ORD-001210,PROD-000215,1,57.68,0.2
LINE-0002977,ORD-001210,PROD-000196,1,58.68,0.0
LINE-0002978,ORD-001210,PROD-000064,1,177.73,0.0
LINE-0002979,ORD-001210,PROD-000073,2,1092.24,0.25
LINE-0002980,ORD-001211,PROD-000186,1,90.7,0.0
LINE-0002981,ORD-001211,PROD-000530,1,17.09,0.0
LINE-0002982,ORD-001212,PROD-000125,1,97.73,0.05
LINE-0002983,ORD-001212,PROD-000161,4,90.18,0.05
LINE-0002984,ORD-001212,PROD-000436,1,17.89,0.25
LINE-0002985,ORD-001212,PROD-000338,1,41.69,0.0
LINE-0002986,ORD-001213,PROD-000007,1,44.74,0.0
LINE-0002987,ORD-001213,PROD-000441,2,75.12,0.2
LINE-0002988,ORD-001213,PROD-000323,3,181.54,0.1
LINE-0002989,ORD-001213,PROD-000275,1,184.54,0.0
LINE-0002990,ORD-001214,PROD-000216,1,34.27,0.05
LINE-0002991,ORD-001215,PROD-000249,1,180.47,0.15
LINE-0002992,ORD-001216,PROD-000020,2,833.49,0.15
LINE-0002993,ORD-001216,PROD-000118,4,393.76,0.2
LINE-0002994,ORD-001216,PROD-000297,1,224.4,0.25
LINE-0002995,ORD-001217,PROD-000397,1,113.12,0.0
LINE-0002996,ORD-001218,PROD-000356,2,85.61,0.25
LINE-0002997,ORD-001219,PROD-000003,2,266.03,0.1
LINE-0002998,ORD-001219,PROD-000384,1,73.3,0.0
LINE-0002999,ORD-001220,PROD-000243,1,112.83,0.05
LINE-0003000,ORD-001220,PROD-000533,1,138.26,0.0
LINE-0003001,ORD-001220,PROD-000292,2,86.63,0.0
LINE-0003002,ORD-001221,PROD-000486,2,109.38,0.0
LINE-0003003,ORD-001222,PROD-000491,2,18.21,1.5
LINE-0003004,ORD-001222,PROD-000523,3,116.82,0.1
LINE-0003005,ORD-001222,PROD-000006,1,100.31,0.05
LINE-0003006,ORD-001222,PROD-000403,1,83.38,0.0
LINE-0003007,ORD-001223,PROD-000549,1,31.57,0.2
LINE-0003008,ORD-001223,PROD-000054,3,121.88,0.1
LINE-0003009,ORD-001223,PROD-000108,2,166.47,0.0
LINE-0003010,ORD-001224,PROD-000344,1,95.85,0.0
LINE-0003011,ORD-001225,PROD-000468,1,82.53,0.0
LINE-0003012,ORD-001225,PROD-000048,2,896.66,0.25
LINE-0003013,ORD-001226,PROD-000163,2,430.55,0.2
LINE-0003014,ORD-001227,PROD-000044,2,781.51,0.05
LINE-0003015,ORD-001227,PROD-000464,1,-13.33,0.0
LINE-0003016,ORD-001227,PROD-000050,4,1454.47,0.0
LINE-0003017,ORD-001228,PROD-000474,2,32.71,0.0
LINE-0003018,ORD-001229,PROD-000157,2,108.58,0.0
LINE-0003019,ORD-001229,PROD-000550,2,116.36,0.1
LINE-0003020,ORD-001229,PROD-000173,4,49.13,0.1
LINE-0003021,ORD-001229,PROD-000432,4,34.01,0.15
LINE-0003022,ORD-001230,PROD-000020,2,833.49,0.25
LINE-0003023,ORD-001231,PROD-000537,1,192.0,0.15
LINE-0003024,ORD-001231,PROD-000528,1,0.0,0.0
LINE-0003025,ORD-001232,PROD-000290,3,233.92,0.0
LINE-0003026,ORD-001232,PROD-000093,2,935.51,9.99
LINE-0003027,ORD-001232,PROD-000079,1,786.25,0.0
LINE-0003028,ORD-001232,PROD-000437,1,39.62,0.2
LINE-0003029,ORD-001233,PROD-000179,4,467.75,9.99
LINE-0003030,ORD-001234,PROD-000409,3,17.15,0.0
LINE-0003031,ORD-001234,PROD-000138,4,428.93,0.0
LINE-0003032,ORD-001234,PROD-000016,1,139.07,0.05
LINE-0003033,ORD-001234,PROD-000034,2,0.0,0.0
LINE-0003034,ORD-001235,PROD-000059,3,1314.73,0.1
LINE-0003035,ORD-001235,PROD-000184,1,119.18,0.1
LINE-0003036,ORD-001235,PROD-000439,1,47.47,0.1
LINE-0003037,ORD-001235,PROD-000204,5,495.22,0.05
LINE-0003038,ORD-001236,PROD-000398,1,64.48,0.15
LINE-0003039,ORD-001236,PROD-000193,2,321.6,0.25
LINE-0003040,ORD-001236,PROD-000265,2,137.1,0.0
LINE-0003041,ORD-001237,PROD-000187,2,408.36,0.0
LINE-0003042,ORD-001238,PROD-000149,1,368.18,0.15
LINE-0003043,ORD-001238,PROD-000313,2,144.33,0.05
LINE-0003044,ORD-001238,PROD-000170,1,-69.28,0.2
